author,comment,published_at,like_count,final_text
@iyansuryantontv3097,"Kami butuh bukti 
Bukan omon omon 
Liat aja yg akan terjadi kami nyimak",2024-03-22T21:27:05Z,0,"Kami butuh bukti. Bukan omong-omong. Lihat saja yang akan terjadi, kami akan menyimak."
@andiruswadi3503,smga cita cita bangsa Indonesia dpt tercapai...Aamiin Yra ..,2024-03-22T19:47:37Z,0,Semoga cita-cita bangsa Indonesia dapat tercapai. Aamiin.
@nuryadi5317,"Selamat datang orde baru jilid 2, memang penting untuk mengedukasi perjalanan sejarah politik dari orde lama, orde baru dan orde reformasi, agar generasi muda paham arus ideologi yang tertanam setiap orde",2024-03-22T17:50:49Z,0,"Selamat datang orde baru jilid 2, memang penting untuk mengedukasi perjalanan sejarah politik dari orde lama, orde baru dan orde reformasi, agar generasi muda paham arus ideologi yang tertanam setiap orde"
@KirunPawang-ym2fw,atas keadilan nya kenapa tak di sebut pak,2024-03-22T17:41:41Z,0,"Atas keadilan, mengapa tidak disebutkan Pak?"
@riskiamrullah9486,"Alhmdulillah Ya robil alamin .... selamat bpk Prabowo semoga pemimpin yg amanah , rakyat Indonesia mKmur n sejatera  Indonesia emas, semoga 
Bpk yg sehat sehat  selalu terap dlm Lindungan Allah SWT 
Aamin Aamin aami Yaa Allah",2024-03-22T17:33:38Z,1,"Alhamdulillah Ya Robb alamin, selamat Bapak Prabowo semoga pemimpin yang amanah, rakyat Indonesia makmur dan sejahtera, Indonesia emas, semoga Bapak yang sehat selalu terap dalam Lindungan Allah SWT. Amin Ya Allah."
@aangaja241,Alhamdulillah,2024-03-22T17:29:47Z,0,Alhamdulillah
@guztyendyedroz8549,Masyaallah subhnaallah almhamdulillah mantep perjuangan qta menang qta sukses okede,2024-03-22T17:20:37Z,0,Masyaallah subhnaallah almhamdulillah mantep perjuangan kita menang kita sukses oke banget
@jaenudin7845,Luar biasa,2024-03-22T17:16:07Z,0,Luar biasa
@eerr5544,Masa Allah Allahhsmdulilah,2024-03-22T17:15:48Z,0,Masa Allah Alhamdulillah
@KenArokk,Alhamdulillah... Titip Nasib Abang-abang Ojek_online (Ojol ) ya Pak utk Kesejahteraan  dn hak-hak mereka jg di perhatikan. Rahayu,2024-03-22T17:10:44Z,0,Alhamdulillah... Titip Nasib Abang-abang Ojek online (Ojol) ya Pak untuk Kesejahteraan dan hak-hak mereka juga dipertimbangkan. Rahayu
@ciky98,"Halo ahmad sahroni di panggil kpk, nanti nyusul anis dan ganjar",2024-03-22T17:07:07Z,0,"Halo Ahmad Sahroni dipanggil KPK, nanti menyusul Anis dan Ganjar"
@abudilyas7404,"Di diri mas bowo,1, tiada dendam,dua terus berjuang, riga tetap mnfhargai ,4 legowo,5 ,tegas,6,rendah diri,dan yg paling pokok ikhlas.",2024-03-22T17:05:12Z,0,"Di diri Mas Prabowo, pasangan calon nomor urut 1, tidak ada dendam, terus berjuang, Pasangan calon nomor urut 3 tetap menghargai, legowo, tegas, rendah hati, dan yang paling penting ikhlas."
@ridwanjaya-n7n,awas pak janji makan siang geratis sama susu geratis nya pura2 lupa,2024-03-22T16:58:14Z,0,"Awas pak, janji makan siang gratis sama susu gratisnya pura-pura lupa."
@awangunawan9581,Tolong perhatikan rakyat bos,2024-03-22T16:52:14Z,0,Tolong perhatikan rakyat bos
@awangunawan9581,Awas korupsi moal di kawinkeun,2024-03-22T16:50:12Z,0,Awas korupsi tidak di kawinkeun
@didiputra3266,Mantap pa wowo ini,2024-03-22T16:48:18Z,0,Mantap pak Prabowo ini
@EdoHusnadi,Mudah2 an pro rakyat,2024-03-22T16:46:48Z,0,Semoga pasangan calon nomor urut 1 pro rakyat
@roni7896,"Aamiin ya alloh ya robbal, 'alamiin",2024-03-22T16:39:44Z,0,Aamiin ya Allah ya Robbal 'Alamin.
@roni7896,Alhmdllah se orang pmimpin yg rendah hati tegas dan br wibawasukses trus pa prabowo alloh mmbrkati mo..,2024-03-22T16:37:22Z,1,"Alhamdulillah, seorang pemimpin yang rendah hati, tegas, dan berwibawa. Semoga sukses terus, Pak Prabowo. Allah memberkati."
@DulgaNi-w8p,BAPAK di belakang bapak Prabowo Subianto yg memakai baju biru menahan tangis.... Tangisan terharu atas kemenangan bapak Prabowo Subianto,2024-03-22T16:36:40Z,0,Bapak di belakang Prabowo Subianto yang memakai baju biru menahan tangis.... Tangisan terharu atas kemenangan Prabowo Subianto
@CuplishCuy,"Senangnya hatiku hilang panas demamku....prabowo oh prabowo 
Selamat ya pak semoga amanah buat rakyat aamiin....salam damai salam 2 jari....",2024-03-22T16:33:51Z,0,"Senangnya hatiku hilang panas demamku.... Prabowo oh Prabowo
Selamat ya pak, semoga amanah buat rakyat. Aamiin.... Salam damai salam 2 jari...."
@darulfamily1132,kau itu siapa  mentang menang penuh ke curangan  bilang madat rakyat orang baper,2024-03-22T16:31:36Z,0,"Kau itu siapa, mentang-mentang penuh kecurangan, bilang masyarakat orang baper."
@sukiminkimin9944,Jadi apa indonesia di pimpin sama orang yg  pintar sperti ini,2024-03-22T16:08:22Z,0,Jadi apa Indonesia dipimpin oleh orang yang pintar seperti ini
@sukiminkimin9944,Nampak kelihatan bodohnya  huhuhuuuu pidato kaya anak kecil,2024-03-22T16:07:40Z,0,Nampak kelihatan bodohnya pidato kaya anak kecil
@YuliusMauk-wj8bm,Maju trus kami mili bapa n Gibran bukan karena curang tpi dgn hati nurani sendiro jgn percaya pendemo bayaran itu,2024-03-22T15:59:38Z,0,Maju terus kami milih Bapak dan Gibran bukan karena curang tapi dengan hati nurani sendiri jangan percaya pendemo bayaran itu.
@sardon8399,Sombongnya komplotan koruptor dan pelanggar HAM ini. Negara di jadikan mainan oleh komplotan kecurangan pemilu ini,2024-03-22T15:52:05Z,0,Sombongnya komplotan koruptor dan pelanggar HAM ini. Negara dijadikan mainan oleh komplotan kecurangan pemilu ini.
@irwantrianto4867,Hitungannya  cepat curang gak lewat hp pakai digital,2024-03-22T15:50:53Z,0,Hitungannya cepat curang tidak lewat hp pakai digital
@irwantrianto4867,Ngapusi rakyat kecil chenes dan kolongmetat dipelihara,2024-03-22T15:43:21Z,0,Ngapusi rakyat kecil chenes dan kolongmetat dipelihara
@irwantrianto4867,Lombonin rakyat,2024-03-22T15:41:13Z,0,Lombonin rakyat
@dki2843,Bpk dari semua bpk RI 1,2024-03-22T15:33:35Z,0,Bapak dari semua bapak RI 01
@muhamadevanyuliarman2968,02 yes..,2024-03-22T15:30:13Z,0,02 ya..
@Didi-yu9tz,"Kemenangan karena kecurangan.
Mau dibawa kemana negeri ini.",2024-03-22T15:27:59Z,0,"Kemenangan karena kecurangan.
Mau dibawa kemana negeri ini."
@sunartonarto2391,Lega/plong 02,2024-03-22T15:27:49Z,0,Lega 02
@DenihsartikaSartika,alhamdullillah peminpin dzolim akhirnya sirna. terima kasih ya allah engkau kabulkan doa .,2024-03-22T15:27:21Z,0,"Alhamdulillah pemimpin zalim akhirnya sirna. Terima kasih ya Allah, Engkau kabulkan doa."
@brodhen5040,Wapresnya mana pak kok sendirian?,2024-03-22T15:18:54Z,0,"Wakil Presidennya di mana Pak, kok sendirian?"
@lenis7149,Kok mas gibrannya gk ada y,2024-03-22T15:07:07Z,0,Kok mas gibrannya tidak ada ya
@dionisiustimo2130,"Kefamenanu-NTT, HADIR. BRAVO JENDRAL!!!!",2024-03-22T15:06:55Z,0,"Kefamenanu-NTT, HADIR. BRAVO JENDRAL!"
@lainpadang8033,YESSSSSSS  3:00 ~ 3:17,2024-03-22T14:57:35Z,0,YESS 3:00 - 3:17
@kusnankusnan5886,"Selamat pa ,, semoga bp menjadi pemiimpin yg amanah   jadikan negri ini menjadi lebih maju lagi ,sehat selalu pa panjang umur",2024-03-22T14:49:08Z,0,"Selamat pak, semoga beliau menjadi pemimpin yang amanah. Jadikan negeri ini menjadi lebih maju lagi, sehat selalu pak, panjang umur."
@AeAe-v6t,Selamat pa gemoi smoga anda jd tauladn dn bisa mmimpin negri yg majemuk ini amin,2024-03-22T14:44:16Z,0,"Selamat pak Jokowi, semoga Anda menjadi teladan dan bisa memimpin negara yang majemuk ini, amin."
@InfinixSmart-cy1pd,"Saya harap2 biar pendukung 01 jadi kerbau semua, biar harga daging turun ,
Malas lihat yg teriak teriak gk jelas tiap hari, bikin macet saja.",2024-03-22T14:43:13Z,0,"Saya harap semoga pendukung pasangan calon nomor urut 1 jadi kerbau semua, biar harga daging turun. Malas lihat yang teriak-teriak tidak jelas tiap hari, bikin macet saja."
@TheIndonesianStallion,"Semangat utk Indonesia Maju Jendral..Lawan Nekolim n Zionist Dunia,,I'm Behind You ️",2024-03-22T14:29:23Z,0,"Semangat untuk Indonesia Maju Jendral.. Lawan Nekolim dan Zionist Dunia, I'm Behind You"
@MuhammadSolehudin-uh8ld,Kompetisi blm selesai,2024-03-22T14:28:35Z,0,Kompetisi belum selesai
@mahendrapanjaitan477,Kalian hanya sekumpulan penipu,2024-03-22T14:24:30Z,0,Kalian hanya sekumpulan penipu
@ahmadmubarok962,Salam tiga periode indonesia maju,2024-03-22T14:23:50Z,0,Salam tiga periode Indonesia maju
@mancingapaadanya8479,Hancur negri ini,2024-03-22T14:23:25Z,0,Negara ini hancur
@apsuryani4445,S7 bersatu bergandengan tangan IMANUEL N GOOD LUCK,2024-03-22T14:23:04Z,0,S7 bersatu bergandengan tangan IMANUEL DAN GOOD LUCK
@rahmawatirahmawati3212,Aamiin..,2024-03-22T14:15:19Z,0,Aamiin
@STORYheboh,Mandat rakyat yang mana,2024-03-22T14:12:59Z,0,Mandat rakyat yang mana
@STORYheboh,Mandat yang mana,2024-03-22T14:12:48Z,0,Mandat yang mana
@AghusNhabil,"Aamiin
Semangat terus pak allah bersama mu",2024-03-22T14:11:48Z,0,"Semangat terus Pak, semoga Allah bersamamu. Aamiin."
@bangnavbangewok9072,Pa Prabowo Subianto sudah mendunia,2024-03-22T14:03:28Z,0,Pa Prabowo Subianto sudah mendunia
@NurDayat-wi3vt,Alhamdulillah,2024-03-22T14:02:24Z,0,Alhamdulillah
@nasraruddin7946,Pilihan curang,2024-03-22T13:59:27Z,0,Pilihan curang
@huseinhusein5345,Alhamdulilah terimakasih ya Allah no 02: pilihan yang terbaik,2024-03-22T13:46:08Z,0,Alhamdulillah terima kasih ya Allah nomor urut 02: pilihan yang terbaik
@paryadi7163,Selamat Prabowo hayo kerja yg amanah gembosi pejabat yg nakal jangan pandang bulu untuk rakyat dan negara dan ibadahmu,2024-03-22T13:44:28Z,0,"Selamat Prabowo, semoga kerja yang amanah, gembosi pejabat yang nakal, jangan pandang bulu untuk rakyat dan negara, dan ibadahmu."
@user-rc8wq5tf7p,Mantabek pak prabowo,2024-03-22T13:38:51Z,0,Mantab pak Prabowo
@iankadhimopenbuka5244,Mantap bapak Prabowo tugas saya sudah selesai semoga bapak Prabowo sihat selalu memimpin negara Indonesia kedepannya...,2024-03-22T13:38:36Z,0,"Mantap Pak Prabowo, tugas saya sudah selesai. Semoga Pak Prabowo sehat selalu memimpin negara Indonesia ke depan."
@AbakdenAden-c6q,KETIKA MELIHAT PAK SURYA PALOH BERPELUKAN DISITULAH HATI ANIS DAN PENDUKUNGNYA TERGUNCANG,2024-03-22T13:36:38Z,0,KETIKA MELIHAT PAK SURYA PALOH BERPELUKAN DISITULAH HATI ANIS DAN PENDUKUNGNYA TERGUNCANG
@bocilmasakini7066,dari 2014 memilih bapak prabowo subianto  alhamdulillah jadi,2024-03-22T13:23:43Z,0,"Dari 2014 memilih Bapak Prabowo Subianto, alhamdulillah jadi."
@nzfun7429,"Selamat Jenderal 
Semoga sukses dan amanah .",2024-03-22T13:05:46Z,0,"Selamat Jenderal
Semoga sukses dan amanah."
@orggabut6299,"Alhamdulillah....selamat jendral kami titip bangsa ini di pundakmu dan mas Gibran semoga Indonesia mkn baik kedepannya,sehat selalu jendral",2024-03-22T12:40:15Z,2,"Alhamdulillah, selamat jenderal kami titip bangsa ini di pundakmu dan Mas Gibran semoga Indonesia makin baik kedepannya, sehat selalu jenderal."
@fawazabdurrafi2712,"naikan pensiunan 30 persen karena kenaikan SEMBAKO 325 PERSEN, BERAS JAMAN pa SBY 25 kg beras hanya 125,000
sekarang jaman wiwi 25 kg beras 405,000",2024-03-22T12:35:43Z,1,"Naikan pensiunan 30 persen karena kenaikan sembako 325 persen, beras jaman pak SBY 25 kg beras hanya 125,000 sekarang jaman prabowo 25 kg beras 405,000"
@fawazabdurrafi2712,"Tolomglah Pa Prabowo-, para Pensiunan dg mahalnya SBAKO NAIKAN PENSIUNAN LEBIH BESAR DARI ASN YG MASIH AKTIF, KARENA GAJI ASN MASIH FULL 100 PERSEN + SERTIFIKASI + TUKIN + TUMJ DAERAH, DLL. 
SDNGKAN PENSIUNAN HANYA 75 PERSEN. NAIKAN PENSIUNAN 25 PERSEN  TUNJ ANAK KEMBALIKAN KE 5 PERSEN KARENA DITURUNKAN/ DIKURAMGI HERBERTHUS JOKO OWEU 
TUNJANGAN ISTRI KEMBALIKAN MNJD 10 PERSEN SPRT JAMAN PAK DUHARTIO",2024-03-22T12:29:55Z,1,"Tolonglah Pak Prabowo, para Pensiunan dengan mahalnya SBAKO naikan pensiunan lebih besar dari ASN yang masih aktif, karena gaji ASN masih full 100 persen + sertifikasi + TUKIN + TUMJ daerah, dll. Sedangkan pensiunan hanya 75 persen. Naikan pensiunan 25 persen tunjangan anak kembalikan ke 5 persen karena diturunkan/d"
@TaBrin-ye4kc,Kami rakyat kecil sangat senang pak Prabowo menang di pil pris 2024. Karna kamilah sebagai pemilihnya,2024-03-22T12:15:06Z,0,Kami rakyat kecil sangat senang Pak Prabowo menang di pilpres 2024. Karena kami sebagai pemilihnya.
@TedyHenghong,Selamat pak prabowo,2024-03-22T12:12:56Z,0,Selamat Pak Prabowo
@aryaantalu530,"Pas pemilu kemarin saya tidak mencoblos satupun capres, tapi saya bangga pak Prabowo Menang mutlak,",2024-03-22T11:44:47Z,0,"Pas pemilu kemarin saya tidak mencoblos satupun capres, tapi saya bangga pak Prabowo Menang mutlak."
@TEOO__,Alhamdulillah bapak kita menang gaes,2024-03-22T11:39:18Z,0,Alhamdulillah ayah kita menang.
@AdePutra-s2z,Amit amit,2024-03-22T11:34:58Z,0,Amin ya Allah
@ditawulansari2247,"Bismillah....semoga amanah pak prabowo, jangan mau disetir pihak manapun. 
Semoga lowongan pekerjaan semakin banyak, rakyat indonesia bebas kemiskinan, pembangunan merata smapai pelosok, terkhusus kalimantan timur masih banyak pelosok yg g ada listrik dan sinyal",2024-03-22T11:34:21Z,0,"Bismillah....semoga amanah pak prabowo, jangan mau disetir pihak manapun. 
Semoga lowongan pekerjaan semakin banyak, rakyat indonesia bebas kemiskinan, pembangunan merata sampai pelosok, terkhusus kalimantan timur masih banyak pelosok yang tidak ada listrik dan sinyal"
@brandenmoch7617,I love pak Prabowo,2024-03-22T11:22:22Z,0,I love pak Prabowo
@trisasmr824,Alfatihah @Gus Dur... Ramalan nya Joooosss..,2024-03-22T11:13:12Z,0,Alfatihah Gus Dur... Ramalan nya Joss.
@rifkihidayatuloh1757,Kami mencintaimu pak prabowo,2024-03-22T11:10:06Z,0,Kami mencintaimu Pak Prabowo
@Nur_chanel761,"Ya benar bersatulah kembali menjadi 3 jgn pecah belah, jgn degar bocil yg suka propoganda",2024-03-22T10:55:07Z,0,"Ya benar, bersatulah kembali menjadi 03 jangan pecah belah, jangan dengar bocil yang suka propaganda."
@hakaisinhimura,lanjutkan,2024-03-22T10:54:53Z,0,lanjutkan
@CeritaTanpaFilter,"Setuju pak prabowo 2 periode, jangan ajak wakilnya yang sekarang, kalau bisa tahun ke2 periode ini diganti ya pak",2024-03-22T10:50:19Z,0,"Setuju pak Prabowo 2 periode, jangan ajak wakilnya yang sekarang, kalau bisa tahun ke-2 periode ini diganti ya pak"
@AlexSupali-m4y,"moga sehat selalu pak Prabowo aku bangga memilih anda karna anda berwibawah karismatik
Yang kalah bikin segala cara buat batalin Prabowo
Rakyat indonesia pintar dengan memilih prabowo",2024-03-22T10:39:12Z,0,"moga sehat selalu pak Prabowo aku bangga memilih anda karena anda berwibawa karismatik
Yang kalah bikin segala cara buat membatalkan Prabowo
Rakyat Indonesia pintar dengan memilih Prabowo"
@adyyudhistira7014,"Selamat Jendral 
Semoga Indonesia semakin berjaya",2024-03-22T10:18:16Z,0,"Selamat Jendral 
Semoga Indonesia semakin berjaya"
@donstrek574,kami bangga akhirnya bpk prabowo yg lebis pantas memimpin negara ini..,2024-03-22T10:08:48Z,0,Kami bangga akhirnya Bapak Prabowo yang lebih pantas memimpin negara ini.
@marwandamanik8003,Selamat Pak Nahkoda Indonesia sebagai Pemimpin untuk Membawa indonesia Menuju Kemakmuran & Keadilan...!!!,2024-03-22T10:07:07Z,0,Selamat Pak Nahkoda Indonesia sebagai Pemimpin untuk Membawa Indonesia Menuju Kemakmuran & Keadilan!
@MuhammadIqbal-iq7pn,"Pak bantulah palestine,,kami rakyat indonesia berharap mengirimkan tni ke raffah,palestine,, krn keadaan palestine  yg kian memburuk,,, kami menuntut janji kmrn bapak teriak tentang bela palestine ,atas nama hak asasi manusia,,,
Jangan malah kirim tni buat .nyerang rakyat nya sendiri,,,,wkwkkwwkwk",2024-03-22T09:40:13Z,0,"Pak bantu Palestina, kami rakyat Indonesia berharap mengirimkan TNI ke Rafah, Palestina, karena keadaan Palestina yang kian memburuk. Kami menuntut janji kemarin Bapak teriak tentang bela Palestina, atas nama hak asasi manusia. Jangan malah kirim TNI buat menyerang rakyatnya sendiri."
@pharyani,"Sy 3x memilih p.prabowo akhirnya th ini p.prabowo menang semoga amanah negara aman adil damai dan sejahtera Aamiin Ya Robb,,",2024-03-22T09:37:16Z,1,"Saya tiga kali memilih Pak Prabowo, akhirnya tahun ini Pak Prabowo menang. Semoga amanah, negara aman, adil, damai, dan sejahtera. Aamiin Ya Robb."
@AhmadPodungge-u3t,Alhamdulillah ahirnya do a kami di ijabah terima kasih ya ... Allah. Semoga amanah Nasip kami rakyat kecil kami titipkan lewat keterpilihan kami  ke pasangan BPK...,2024-03-22T09:28:48Z,2,"Alhamdulillah akhirnya doa kami diijabah, terima kasih ya Allah. Semoga amanah. Nasib kami, rakyat kecil, kami titipkan lewat pilihan kami ke pasangan Bapak."
@nurr_zaris867,Diharap kan jangan jadi seperti malaysia sudah la sebelum dan selepas pemilu bila suda menang jadi pmx semua kena tipu...sudah satu tahun lebih sudah rakyat susah nak makan semua barang naik..,2024-03-22T09:23:55Z,0,"Diharapkan jangan jadi seperti Malaysia, sebelum dan sesudah pemilu, ketika sudah menang jadi PM semua kena tipu. Sudah satu tahun lebih, rakyat susah nak makan, semua barang naik."
@nasirbagio9313,"Selamat buat pak Prabowo,tapi pak gimana kasus Jesica Wongso yang di jatuhi hukuman 20 tahun atas tuduhan yg tidak pernah di lakukan ya",2024-03-22T08:55:30Z,0,"Selamat buat pak Prabowo, tapi pak gimana kasus Jesica Wongso yang dijatuhi hukuman 20 tahun atas tuduhan yang tidak pernah dilakukan ya"
@abdullatif9757,"ya harus di cari orng itu . itukan kata katanya seolah"" merendahkan pak prabowo . cari smpe ktmu ..",2024-03-22T08:43:55Z,0,Ya harus dicari orang itu. Itukan kata-katanya seolah merendahkan Pak Prabowo. Cari sampai ketemu.
@basirwali,Muak lihat politik Indonesia,2024-03-22T08:23:36Z,0,Muak melihat politik Indonesia
@umisalamah-xh2sd,Selamat dan sukses untuk Indonesia lebih sejhtera. Aamiin,2024-03-22T08:12:54Z,0,Selamat dan sukses untuk Indonesia lebih sejahtera. Aamiin
@umisalamah-xh2sd,Selamat dan sukses untuk Indonesia lebih sejhtera,2024-03-22T08:11:50Z,0,Selamat dan sukses untuk Indonesia lebih sejahtera
@NurMakmun-e2j,Selamat buat pak prabowo dan mas gibran,2024-03-22T08:09:21Z,0,Selamat untuk Pak Prabowo dan Mas Gibran
@nurokhimblank2312,"Tugas kami anak muda sudah selesai jenderal..
 Kami titipkan negara Indonesia tercinta ini kepada pak jenderal.. agar Indonesia tercinta ini lebih sejahtera kususnya anak anak seluruh Indonesia agar mendapatkan gizi yang layak..
.selamat untuk.....
Pak Prabowo dan mas gibran",2024-03-22T08:00:41Z,0,Tugas kami anak muda sudah selesai jenderal.. Kami titipkan negara Indonesia tercinta ini kepada Pak Jenderal.. agar Indonesia tercinta ini lebih sejahtera khususnya anak-anak seluruh Indonesia agar mendapatkan gizi yang layak.. Selamat untuk Pak Prabowo dan Mas Gibran.
@HxxkgxtkKgkgxlhx-sx1ri,Alkhmdulilah slmt buat bpk prabowo &mas gibran  menuju indonesia emas and endonesia tmbh makmur damai,2024-03-22T07:52:42Z,0,Alhamdulillah selamat buat Bapak Prabowo dan Mas Gibran menuju Indonesia emas dan Indonesia tambah makmur damai.
@ApriliaFatlolona,Bravo,2024-03-22T07:48:27Z,0,Bravo
@SusiloAri-j6n,Sehat terus pak Prabowo bawa Indonesa semakin maju dan rakyat utamakan sejahtera,2024-03-22T07:45:01Z,0,Sehat terus pak Prabowo bawa Indonesia semakin maju dan rakyat utamakan sejahtera
@IndahYati-mi4yu,Fokus sma mas kaesang aku,2024-03-22T07:39:36Z,0,Fokus sama Mas Kaesang aku
@AldySagaraOfficial,Alhamdulillah pak Prabowo dan mas Gibran terpilih untuk memimpin bangsa indonesia yang kita cintai pak,2024-03-22T07:37:26Z,0,Alhamdulillah Pak Prabowo dan Mas Gibran terpilih untuk memimpin bangsa Indonesia yang kita cintai.
@Oskarparera,Torang GAS pak,2024-03-22T07:18:13Z,0,Torang GAS pak
@jihadaladien9592,Cara salam dari kanan ke kiri pk prabowo bukan terbalik,2024-03-22T07:12:34Z,0,Cara salam dari kanan ke kiri Pak Prabowo bukan terbalik
@agusmansiboyea83,Selamat menuai hasil apa yang anda buat itulah yang akan diterima,2024-03-22T07:08:13Z,0,Selamat menuai hasil apa yang anda buat itulah yang akan diterima
@riyatiningsih5895,SELAMAT YA BPK PRABOWO.S.DAN MAZ GIBRAN  ATAS TERPILIHNYA..ANDA TUK.RI.1,2024-03-22T06:48:49Z,0,SELAMAT YA BAPAK PRABOWO SUBIANTO DAN KAK GIBRAN ATAS TERPILIHNYA SEBAGAI CALON PEMIMPIN NOMOR URUT 1
@supriantosuprianto4215,Slmt memimpin indonesia maju jendral semoga amanah kepada Rakyatmu,2024-03-22T06:43:54Z,0,"Selamat memimpin Indonesia maju, Jenderal. Semoga amanah kepada rakyatmu."
@marioto3021,ya robbi berilah kesehatan dan kesabaran pada pak prabowo dalam memimpin negara indonesia amin2 yarobbal alamin,2024-03-22T06:42:51Z,0,"Ya Allah, berilah kesehatan dan kesabaran pada Pak Prabowo dalam memimpin negara Indonesia. Amin ya Rabbal Alamin."
@imanlilisdiana1018,Mantap,2024-03-22T06:42:24Z,0,Mantap
@aziz_gamers4366,Yg ksh mandat pasti krn bansos,2024-03-22T06:26:10Z,0,Yang kasih mandat pasti karena bansos
